EP ID,Home LC,Home MC,Home Region,Host LC,Host MC,Host Region,Date Break RE
2e756bd59d316c2fc211cbc3af7501e5,Neuquén,Argentina,Americas,VALE DO SAO FRANCISCO,Brazil,Americas,2020-05-31 15:10
f597df80d1eb892f19ceee59316ddfd8,KHARKIV,Ukraine,Europe,TORINO,Italy,Europe,2020-04-09 06:03
f32d300242ab9eae97fc0aa9cea87a89,Cairo University,Egypt,Middle East and Africa,Ahmedabad,India,Asia Pacific,2020-02-02 20:10
109e20d7b91478114e00795eb9992089,UGM,Indonesia,Asia Pacific,Thammasat University,Thailand,Asia Pacific,2020-05-06 20:49
51b961226518847087a049e8aafdab8e,GIESSEN-MARBURG,Germany,Europe,TEC,Costa Rica,Americas,2020-03-27 05:13
71200efb6897a6ddbb2fa9aac8651636,MUENSTER,Germany,Europe,CATANIA,Italy,Europe,2020-03-09 19:00
6cfa4dd9c8cbf4e0570a65dabb24f6ad,ANKARA,Turkey,Europe,IASI,Romania,Europe,2020-03-09 05:49
aef72108c01f99f74260c2309d86075f,ISTANBUL,Turkey,Europe,TORINO,Italy,Europe,2020-03-06 15:57
3821a8553e1f531bf35cd611e81ba9ab,Celaya,Mexico,Americas,BUCARAMANGA,Colombia,Americas,2020-01-24 08:28
4468a0e12eb5325271cb0b3acd15ef2a,BERLIN HU,Germany,Europe,Lima,Peru,Americas,2020-05-20 07:48
a693443600b8816c68c49362f6dee729,OSTRAVA,Czech Republic,Europe,TBILISI,Georgia,Europe,2020-03-27 20:47
c8b5a6c6cd9089158d4282d3e198955b,MUENSTER,Germany,Europe,FTU HCMC,VIETNAM,Asia Pacific,2020-04-12 21:05
d1321c868f47ff353af7568b41ed696a,BERLIN HU,Germany,Europe,GETÚLIO VARGAS,Brazil,Americas,2020-05-12 16:31
269f340678693fec31678a71d276eee5,LEIPZIG,Germany,Europe,CATANIA,Italy,Europe,2020-03-09 18:57
8e705152fdf27290e63d8bbb5d8c4c97,RUSPINA,Tunisia,Middle East and Africa,IZMIR,Turkey,Europe,2020-03-17 22:59
fd124950ec6ab1f5ebac69d59eb1b3d8,TRABZON,Turkey,Europe,PITESTI,Romania,Europe,2020-02-20 01:15
05411d1b6a90c0c1859a846ee298c689,SANTA MARIA,Brazil,Americas,ANTALYA,Turkey,Europe,2020-04-02 15:16
744bc9bc9cf954d7181e9448fe3dbd63,BOLOGNA,Italy,Europe,Cairo University,Egypt,Middle East and Africa,2020-03-22 02:40
c8e53ee7743d3bc5e4c5b3594ead35f6,MANNHEIM,Germany,Europe,Cairo University,Egypt,Middle East and Africa,2020-03-21 20:24
b9eec28cc2bcd73a8a5b6a1160cc4df5,MAINZ - WIESBADEN,Germany,Europe,VITÓRIA,Brazil,Americas,2020-04-11 18:55
1081c7f3ff5451559ab75c3e0f8e0766,MAINZ - WIESBADEN,Germany,Europe,VITÓRIA,Brazil,Americas,2020-04-11 18:50
1975f8501d90884b48c9307a4ca6ccb9,MUENSTER,Germany,Europe,Helsinki,Finland,Europe,2020-03-26 06:04
5e43f09420b3c06e972e38f52b3de9e2,Manizales,Colombia,Americas,BLUMENAU,Brazil,Americas,2020-04-01 23:18
058e68eafe8b619ca485b6dec127ffb5,BAURU,Brazil,Americas,Puebla,Mexico,Americas,2020-06-07 03:19
05545935d09b3015978cd1a73ddf53dc,DELFT,The Netherlands,Europe,LIMEIRA,Brazil,Americas,2020-04-23 02:56
12621c5b116626f8eb98e593991cbd5c,Ufa,Russia,Europe,ESKISEHIR,Turkey,Europe,2020-04-09 18:49
31454679a6dbd7575905c8488bd90576,Carthage,Tunisia,Middle East and Africa,USP,Brazil,Americas,2020-05-02 00:00
5847c7ba6930b458d4feda926b65e53f,UEM,Mozambique,Middle East and Africa,SOROCABA,Brazil,Americas,2020-04-02 15:19
0cbd5ee1ce69b79d5aaaf132f28cb6c0,UEM,Mozambique,Middle East and Africa,SOROCABA,Brazil,Americas,2020-04-02 15:19
ce213e628ac3eba0de9d5fe2da381c09,EAN,Colombia,Americas,CURITIBA,Brazil,Americas,2020-03-05 08:41
001cf6d99a40a9e7441267f1dd0a2180,LaM,Argentina,Americas,Neiva,Colombia,Americas,2020-01-24 08:16
4b0564c7e87886f6bb0d450875b2df12,UTRECHT,The Netherlands,Europe,BRASÍLIA,Brazil,Americas,2020-09-11 02:24
a29a5e42d496aaf4a75ddbc7cabad6e0,Cuenca,Ecuador,Americas,SALVADOR,Brazil,Americas,2020-08-03 07:39
38e894636dee5434389e4f69533b18ab,REU (Moscow),Russia,Europe,BONN,Germany,Europe,2020-06-03 22:18
8f5a6fd0c1cc1e443b62398abdd869b9,NUERNBERG,Germany,Europe,KANDY,Sri Lanka,Asia Pacific,2020-04-09 19:26
6ba1c7f5ea7f7d4e550d50f05a685c96,MUENSTER,Germany,Europe,Heredia,Costa Rica,Americas,2020-04-11 01:48
d132f1f41b91b232430b6ba8bfb60464,Piraeus UNIPI (Athens),Greece,Europe,ISTANBUL,Turkey,Europe,2020-04-12 07:58
fada76b293d190025fd90c8af4801b60,BRAUNSCHWEIG,Germany,Europe,UPB,Colombia,Americas,2020-04-12 22:31
3dce2ff738d399eb061915b998a8970f,Carthage,Tunisia,Middle East and Africa,SAO CARLOS,Brazil,Americas,2020-03-23 18:54
4c0964d5dbd93f54feffb3a80efe1eaa,DUESSELDORF,Germany,Europe,Cúcuta,Colombia,Americas,2020-04-14 18:46
829019d7189e95f9c309baf0eef23076,VIÇOSA,Brazil,Americas,Nordeste,Argentina,Americas,2020-02-18 02:45
825f2015d35af93046e019c79d60c7f8,ATHENS,Greece,Europe,Belgium (National),Belgium,Europe,2020-09-21 07:02
8096bf3acd1124ad8e0251f684a462cc,HAMBURG,Germany,Europe,Lima,Peru,Americas,2020-05-11 19:36
3d2ad40a9598d293f86e027b174c582d,Universidad San Marcos,Peru,Americas,PORTO ALEGRE,Brazil,Americas,2020-06-14 03:49
4a9560034bd03922a64da5656c592dc7,UTRECHT,The Netherlands,Europe,COLOMBO SOUTH,Sri Lanka,Asia Pacific,2020-03-27 01:32
77de6caedec299a5d2057c05ada3d780,Constantine,Algeria,Middle East and Africa,ISTANBUL,Turkey,Europe,2020-04-12 08:00
f461762e2fcd5f85d4f75f152ddddecf,NOVOSIBIRSK,Russia,Europe,ANCONA,Italy,Europe,2020-03-01 07:00
1c57183b8b4bafea6b93c8447cf7c25e,KOELN,Germany,Europe,SALVADOR,Brazil,Americas,2020-04-04 06:44
a505b30f1832a8b58493bf602b3eab01,Ufa,Russia,Europe,Palermo,Italy,Europe,2020-05-16 19:33
09870eb2cd425a43c1c774ffdf6211fe,FTU HCMC,VIETNAM,Asia Pacific,BUCURESTI,Romania,Europe,2020-03-27 15:56
fb9becc4484fec2a81030726ab7f5867,MONTERIA,Colombia,Americas,SALVADOR,Brazil,Americas,2020-04-30 05:25
621047e789bdd7d21f4e51863bc9461f,MUENSTER,Germany,Europe,Neiva,Colombia,Americas,2020-04-06 00:15
bc0f7f04d2bd42223a3080d13064b325,AACHEN,Germany,Europe,VITÓRIA,Brazil,Americas,2020-04-09 03:43
f32368602e1173ed44528c0afce453fc,Helsinki,Finland,Europe,ARACAJU,Brazil,Americas,2020-03-31 01:58
ad4d7b8ddb7cf7b34f452d0b40bb0b63,AUGSBURG,Germany,Europe,VITÓRIA,Brazil,Americas,2020-04-04 18:48
b94e5c9dc112a6c017b65c427af56cd4,MUENSTER,Germany,Europe,FTU Hanoi,VIETNAM,Asia Pacific,2020-07-18 03:51
2dbc346d22a1bf75e6486480bc92761d,IZMIR,Turkey,Europe,ORADEA,Romania,Europe,2020-01-28 23:26
d8a16fb8ceddefb7c2409e037af2627e,MUENSTER,Germany,Europe,COLOMBO NORTH,Sri Lanka,Asia Pacific,2020-04-07 19:46
6fa7993ba5189d6a8352c2efa0f831cf,GRONINGEN,The Netherlands,Europe,COLOMBO NORTH,Sri Lanka,Asia Pacific,2020-03-20 21:06
b17c5c2237c283b5f4f11df4b6d6ce66,MOSCOW,Russia,Europe,PADERBORN,Germany,Europe,2020-06-02 06:11
d8fda9475349017ee38d654c4565f567,GIESSEN-MARBURG,Germany,Europe,UTP,Panama,Americas,2020-03-29 04:01
56740ec3e997a174c7f7174205e8ad6e,KOELN,Germany,Europe,SALVADOR,Brazil,Americas,2020-04-16 05:27
533ebd6f8ac1d434cc1a3c84f1a7f9c6,PORTO ALEGRE,Brazil,Americas,IZMIR,Turkey,Europe,2020-05-06 00:56
ac31e98d7df16d40ca139c655f5e30d1,BELO HORIZONTE,Brazil,Americas,MC Spain,Spain,Europe,2020-04-13 16:02
fdea59a4c68d3239897a0c4e64006a4e,Oran,Algeria,Middle East and Africa,RUSPINA,Tunisia,Middle East and Africa,2020-03-20 03:37
30c3e5952504134a85e0da8f4255e8b6,Arequipa,Peru,Americas,PORTO ALEGRE,Brazil,Americas,2020-05-24 03:08
ff3fa9478c0c9b103e4e6677aa1b7e89,HANNOVER,Germany,Europe,UCR,Costa Rica,Americas,2020-04-01 02:36
e033a36e48da5ef57e043976ac279aa9,BOCHUM,Germany,Europe,UCR,Costa Rica,Americas,2020-04-11 01:55
84bfbfa1fbc2beaae85c15ad2fea6e1b,Rennes,France,Europe,BRNO,Czech Republic,Europe,2020-04-09 19:53
df2c8dd44879fb58eb93aac16aa1c5a2,ANKARA,Turkey,Europe,BOLOGNA,Italy,Europe,2020-04-06 19:53
aabdb1572f5b179ecf60852a323a620c,Ufa,Russia,Europe,ESKISEHIR,Turkey,Europe,2020-04-09 18:47
dacc66b6dd8d470b6f246d00abf8c5c3,GOETTINGEN,Germany,Europe,UCR,Costa Rica,Americas,2020-03-25 03:49
6ea0fd96ad415aa4f86c0bd7c5c428a1,MAINZ - WIESBADEN,Germany,Europe,FTU HCMC,VIETNAM,Asia Pacific,2020-04-07 19:38
185c5a984a51ba385a27df7d58651c36,UEM,Mozambique,Middle East and Africa,SOROCABA,Brazil,Americas,2020-04-07 23:09
9592feef47420098637eb4707d23774b,Córdoba,Argentina,Americas,TUNJA,Colombia,Americas,2020-05-01 02:56
e7a3c60b9fa249eacf4f8013561a14a5,ISTANBUL,Turkey,Europe,TIMISOARA,Romania,Europe,2020-02-23 22:48
f3e367a6f147e6d2422f3fc7517afa30,GRONINGEN,The Netherlands,Europe,RUSPINA,Tunisia,Middle East and Africa,2020-03-20 21:13
0cd038aaf4f85bc8ab63523737ba11b4,HANNOVER,Germany,Europe,UCR,Costa Rica,Americas,2020-04-01 02:36
fde829b710526e25a9933140438c6343,BRAUNSCHWEIG,Germany,Europe,Tangier,Morocco,Middle East and Africa,2020-04-09 19:28
0d173d63396d8ed15a12f7c376c1dd68,MUENSTER,Germany,Europe,LIMEIRA,Brazil,Americas,2020-04-03 21:06
7ffdfd68d973177d6ebb7c07edd8699c,THYNA,Tunisia,Middle East and Africa,MC Dominican Republic,Dominican Republic,Americas,2020-09-10 19:03
f9fcaa1937e5836e27f6459179d8ca6c,LIMEIRA,Brazil,Americas,VALLEDUPAR,Colombia,Americas,2020-02-06 19:31
a97590bdd2674535de3a8f69a6b49952,Damietta,Egypt,Middle East and Africa,VINNYTSIA,Ukraine,Europe,2020-03-10 11:42
5597b41525cecd1ccb91af65772ed9ac,SANTA MARIA,Brazil,Americas,Cairo University,Egypt,Middle East and Africa,2020-03-17 01:29
e4f402e591cbe6c5a5da08fc5aeda417,UNINORTE,Colombia,Americas,IZMIR,Turkey,Europe,2020-05-04 00:14
a918f9e8ff33d93d92441bbbb0292d2f,MUENSTER,Germany,Europe,ABC,Brazil,Americas,2020-04-06 18:49
8d7d3d10855affb6427a1f9cadf9617b,Hanoi,VIETNAM,Asia Pacific,Ahmedabad,India,Asia Pacific,2020-04-04 12:58
